Date,Surface,Court,Team1,Odd1,Rank1,Pts1,Weight1,Height1,Hand1,Team2,Odd2,Rank2,Pts2,Weight2,Height2,Hand2,Winner
2021-02-18,1,1,Djokovic N.,1.07,1.0,12030.0,77.0,188.0,1,Karatsev A.,8.72,114.0,642.0,85.0,185.0,1,1
2021-02-19,1,1,Medvedev D.,1.41,4.0,8715.0,81.0,198.0,1,Tsitsipas S.,2.97,6.0,5965.0,83.0,193.0,1,1
2021-02-21,1,1,Djokovic N.,1.84,1.0,12030.0,77.0,188.0,1,Medvedev D.,2.0,4.0,8715.0,81.0,198.0,1,1
2021-02-22,3,1,Galan D.E.,1.7,116.0,619.0,72.0,191.0,1,Kovalik J.,2.15,128.0,548.0,82.0,183.0,1,2
2021-02-22,3,1,Munar J.,1.3,104.0,745.0,78.0,183.0,1,Jarry N.,3.52,1165.0,7.0,87.0,198.0,1,2
2021-02-23,3,1,Sousa J.,3.82,98.0,782.0,74.0,185.0,1,Carballes Baena R.,1.26,96.0,786.0,76.0,180.0,1,2
2021-02-23,3,1,Dellien H.,3.1,112.0,669.0,75.0,180.0,1,Cecchinato M.,1.37,87.0,838.0,78.0,185.0,1,2
2021-02-23,3,1,Coria F.,1.67,95.0,790.0,73.0,180.0,1,Koepfer D.,2.2,71.0,966.0,79.0,180.0,2,1
2021-02-23,3,1,Seyboth Wild T.,1.4,119.0,605.0,79.0,185.0,1,Cerundolo J.M.,2.96,335.0,132.0,71.0,183.0,2,2
2021-02-23,3,1,Martin A.,2.0,101.0,753.0,73.0,175.0,1,Etcheverry T.,1.81,234.0,258.0,82.0,196.0,1,2
2021-02-23,3,1,Londero J.I.,1.69,88.0,832.0,70.0,180.0,1,Ramos-Vinolas A.,2.17,47.0,1210.0,80.0,188.0,2,2
2021-02-23,3,1,Mager G.,2.38,99.0,770.0,81.0,96.0,1,Cerundolo F.,1.58,135.0,520.0,78.0,185.0,1,2
2021-02-24,3,1,Sousa P.,2.5,108.0,704.0,70.0,178.0,1,Delbonis F.,1.53,84.0,851.0,88.0,191.0,2,2
2021-02-24,3,1,Barrios M.,2.28,265.0,221.0,88.0,191.0,1,Kovalik J.,1.62,128.0,548.0,82.0,183.0,1,2
2021-02-24,3,1,Cerundolo F.,1.63,135.0,520.0,78.0,185.0,1,Coria F.,2.27,95.0,790.0,73.0,180.0,1,2
2021-02-24,3,1,Delbonis F.,1.74,84.0,851.0,88.0,191.0,2,Bagnis F.,2.09,130.0,546.0,82.0,183.0,2,2
2021-02-25,3,1,Paire B.,2.61,29.0,1738.0,80.0,196.0,1,Jarry N.,1.49,1165.0,7.0,87.0,198.0,1,1
2021-02-25,3,1,Carballes Baena R.,2.9,96.0,786.0,76.0,180.0,1,Monteiro T.,1.4,74.0,929.0,78.0,183.0,2,2
2021-02-25,3,1,Kecmanovic M.,1.44,41.0,1388.0,75.0,183.0,1,Cerundolo J.M.,2.8,335.0,132.0,71.0,183.0,2,2
2021-02-25,3,1,Cecchinato M.,3.36,87.0,838.0,78.0,185.0,1,Schwartzman D.,1.32,9.0,3480.0,64.0,170.0,1,2
2021-02-25,3,1,Ramos-Vinolas A.,1.58,47.0,1210.0,80.0,188.0,2,Etcheverry T.,2.37,234.0,258.0,82.0,196.0,1,1
2021-02-26,3,1,Monteiro T.,1.27,74.0,929.0,78.0,183.0,2,Cerundolo J.M.,3.78,335.0,132.0,71.0,183.0,2,2
2021-02-26,3,1,Coria F.,1.79,95.0,790.0,73.0,180.0,1,Paire B.,2.0,29.0,1738.0,80.0,196.0,1,1
2021-02-26,3,1,Bagnis F.,1.52,130.0,546.0,82.0,183.0,2,Kovalik J.,2.53,128.0,548.0,82.0,183.0,1,1
2021-02-26,3,1,Ramos-Vinolas A.,6.56,47.0,1210.0,80.0,188.0,2,Schwartzman D.,1.11,9.0,3480.0,64.0,170.0,1,1
2021-02-27,3,1,Coria F.,1.46,95.0,790.0,73.0,180.0,1,Cerundolo J.M.,2.72,335.0,132.0,71.0,183.0,2,2
2021-02-28,3,1,Bagnis F.,2.12,130.0,546.0,82.0,183.0,2,Ramos-Vinolas A.,1.73,47.0,1210.0,80.0,188.0,2,2
2021-02-28,3,1,Cerundolo J.M.,2.6,335.0,132.0,71.0,183.0,2,Ramos-Vinolas A.,1.5,47.0,1210.0,80.0,188.0,2,1
2021-02-22,1,2,Humbert U.,1.19,32.0,1706.0,73.0,188.0,2,Gombos N.,4.7,93.0,797.0,85.0,196.0,1,1
2021-02-22,1,2,Gaston H.,2.83,162.0,425.0,68.0,173.0,2,Sonego L.,1.42,36.0,1623.0,76.0,191.0,1,2
2021-02-22,1,2,Tsonga J.W.,2.97,66.0,1015.0,91.0,188.0,1,Korda S.,1.39,92.0,810.0,77.0,196.0,1,2
2021-02-23,1,2,Giron M.,1.57,78.0,889.0,77.0,180.0,1,Griekspoor T.,2.39,160.0,440.0,85.0,188.0,1,2
2021-02-23,1,2,Gojowczyk P.,3.14,144.0,491.0,83.0,188.0,1,Struff J.L.,1.35,37.0,1495.0,87.0,196.0,1,1
2021-02-23,1,2,Pouille L.,2.27,79.0,887.0,81.0,185.0,1,Bonzi B.,1.63,125.0,573.0,82.0,183.0,1,2
2021-02-23,1,2,Ymer M.,1.9,91.0,820.0,75.0,183.0,1,Vesely J.,1.89,69.0,988.0,92.0,198.0,2,2
2021-02-23,1,2,Novak D.,2.22,102.0,752.0,80.0,183.0,1,Simon G.,1.65,68.0,990.0,70.0,183.0,1,1
2021-02-23,1,2,Gerasimov E.,2.53,83.0,854.0,84.0,183.0,1,Murray A.,1.51,121.0,595.0,84.0,191.0,1,1
2021-02-24,1,2,Davidovich Fokina A.,1.63,56.0,1078.0,80.0,183.0,1,Zapata Miralles B.,2.27,146.0,484.0,79.0,183.0,1,1
2021-02-24,1,2,Bedene A.,4.53,60.0,1065.0,72.0,183.0,1,Sinner J.,1.2,34.0,1694.0,76.0,188.0,1,1
2021-02-24,1,2,Basilashvili N.,2.43,40.0,1405.0,79.0,185.0,1,Barrere G.,1.56,113.0,655.0,80.0,183.0,1,2
2021-02-24,1,2,Korda S.,1.57,92.0,810.0,77.0,196.0,1,Sonego L.,2.39,36.0,1623.0,76.0,191.0,1,2
2021-02-24,1,2,Humbert U.,1.22,32.0,1706.0,73.0,188.0,2,Griekspoor T.,4.25,160.0,440.0,85.0,188.0,1,1
2021-02-24,1,2,Goffin D.,1.59,15.0,2600.0,68.0,180.0,1,Bonzi B.,2.35,125.0,573.0,82.0,183.0,1,1
2021-02-25,1,2,Bedene A.,1.75,60.0,1065.0,72.0,183.0,1,Gerasimov E.,2.06,83.0,854.0,84.0,183.0,1,2
2021-02-25,1,2,Gojowczyk P.,2.5,144.0,491.0,83.0,188.0,1,Vesely J.,1.52,69.0,988.0,92.0,198.0,2,1
2021-02-25,1,2,Davidovich Fokina A.,2.22,56.0,1078.0,80.0,183.0,1,Hurkacz H.,1.65,30.0,1735.0,77.0,188.0,1,1
2021-02-25,1,2,Lajovic D.,1.82,27.0,1875.0,78.0,183.0,1,Novak D.,1.99,102.0,752.0,80.0,183.0,1,2
2021-02-25,1,2,Bautista Agut R.,1.32,13.0,2710.0,76.0,183.0,1,Barrere G.,3.35,113.0,655.0,80.0,183.0,1,1
2021-02-26,1,2,Sonego L.,1.77,36.0,1623.0,76.0,191.0,1,Goffin D.,2.05,15.0,2600.0,68.0,180.0,1,2
2021-02-26,1,2,Gerasimov E.,2.04,83.0,854.0,84.0,183.0,1,Davidovich Fokina A.,1.77,56.0,1078.0,80.0,183.0,1,1
2021-02-26,1,2,Novak D.,1.82,102.0,752.0,80.0,183.0,1,Gojowczyk P.,1.98,144.0,491.0,83.0,188.0,1,2
2021-02-26,1,2,Humbert U.,2.01,32.0,1706.0,73.0,188.0,2,Bautista Agut R.,1.79,13.0,2710.0,76.0,183.0,1,2
2021-02-27,1,2,Goffin D.,1.51,15.0,2600.0,68.0,180.0,1,Gerasimov E.,2.58,83.0,854.0,84.0,183.0,1,1
2021-02-27,1,2,Gojowczyk P.,5.17,144.0,491.0,83.0,188.0,1,Bautista Agut R.,1.16,13.0,2710.0,76.0,183.0,1,2
2021-02-28,1,2,Bautista Agut R.,1.41,13.0,2710.0,76.0,183.0,1,Goffin D.,2.9,15.0,2600.0,68.0,180.0,1,2
2021-02-22,1,2,Ramanathan R.,2.78,200.0,352.0,80.0,188.0,1,Daniel T.,1.44,120.0,602.0,76.0,191.0,1,2
2021-02-22,1,2,Cressy M.,1.48,156.0,454.0,91.0,198.0,1,Jung J.,2.63,143.0,500.0,69.0,180.0,1,1
2021-02-22,1,2,Andreev A.,4.59,423.0,94.0,66.0,180.0,1,Harris L.,1.19,82.0,873.0,80.0,193.0,1,1
2021-02-22,1,2,Popyrin A.,1.51,114.0,643.0,78.0,196.0,1,Eubanks C.,2.55,240.0,247.0,82.0,201.0,1,1
2021-02-22,1,2,Mmoh M.,2.22,178.0,393.0,85.0,185.0,1,Nishioka Y.,1.66,61.0,1062.0,64.0,170.0,2,2
2021-02-23,1,2,Uchiyama Y.,1.7,109.0,701.0,78.0,183.0,1,Polmans M.,2.15,129.0,546.0,77.0,188.0,1,1
2021-02-23,1,2,Albot R.,1.39,76.0,907.0,69.0,175.0,1,Smith J.P.,3.01,306.0,159.0,84.0,188.0,2,1
2021-02-23,1,2,Hanfmann Y.,2.28,105.0,738.0,84.0,193.0,1,Duckworth J.,1.62,100.0,756.0,82.0,183.0,1,1
2021-02-24,1,2,Marcora R.,1.95,191.0,362.0,88.0,193.0,1,Gulbis E.,1.85,186.0,376.0,88.0,193.0,1,1
2021-02-24,1,2,Daniel T.,3.53,120.0,602.0,76.0,191.0,1,Cilic M.,1.3,44.0,1325.0,89.0,198.0,1,2
2021-02-24,1,2,Cressy M.,2.16,156.0,454.0,91.0,198.0,1,Nishioka Y.,1.69,61.0,1062.0,64.0,170.0,2,2
2021-02-24,1,2,Celikbilek A.,4.27,302.0,167.0,73.0,183.0,1,Bublik A.,1.22,46.0,1255.0,76.0,196.0,1,2
2021-02-24,1,2,Popyrin A.,1.25,114.0,643.0,78.0,196.0,1,Andreev A.,3.88,423.0,94.0,66.0,180.0,1,1
2021-02-25,1,2,Albot R.,1.69,76.0,907.0,69.0,175.0,1,Hanfmann Y.,2.16,105.0,738.0,84.0,193.0,1,1
2021-02-25,1,2,Millman J.,1.24,39.0,1421.0,79.0,183.0,1,Ebden M.,4.02,316.0,151.0,80.0,188.0,1,2
2021-02-25,1,2,Mannarino A.,1.2,35.0,1641.0,70.0,180.0,2,Marcora R.,4.53,191.0,362.0,88.0,193.0,1,1
2021-02-25,1,2,Uchiyama Y.,2.82,109.0,701.0,78.0,183.0,1,Kwon S.W.,1.43,81.0,877.0,72.0,180.0,1,2
2021-02-26,1,2,Ebden M.,2.59,316.0,151.0,80.0,188.0,1,Popyrin A.,1.5,114.0,643.0,78.0,196.0,1,2
2021-02-26,1,2,Albot R.,2.83,76.0,907.0,69.0,175.0,1,Mannarino A.,1.42,35.0,1641.0,70.0,180.0,2,1
2021-02-26,1,2,Cilic M.,1.83,44.0,1325.0,89.0,198.0,1,Kwon S.W.,1.98,81.0,877.0,72.0,180.0,1,1
2021-02-26,1,2,Nishioka Y.,2.13,61.0,1062.0,64.0,170.0,2,Bublik A.,1.72,46.0,1255.0,76.0,196.0,1,2
2021-02-27,1,2,Cilic M.,1.59,44.0,1325.0,89.0,198.0,1,Popyrin A.,2.36,114.0,643.0,78.0,196.0,1,2
2021-02-27,1,2,Albot R.,2.77,76.0,907.0,69.0,175.0,1,Bublik A.,1.44,46.0,1255.0,76.0,196.0,1,2
2021-02-28,1,2,Bublik A.,1.62,46.0,1255.0,76.0,196.0,1,Popyrin A.,2.31,114.0,643.0,78.0,196.0,1,2
2021-03-01,3,1,Djere L.,2.07,60.0,1068.0,80.0,185.0,1,Cecchinato M.,1.75,89.0,838.0,78.0,185.0,1,1
2021-03-01,3,1,Andujar P.,1.86,57.0,1079.0,76.0,180.0,1,Londero J.I.,1.94,90.0,832.0,70.0,180.0,1,1
2021-03-01,3,1,Carballes Baena R.,2.66,97.0,786.0,76.0,180.0,1,Monteiro T.,1.47,74.0,954.0,78.0,183.0,2,2
2021-03-02,3,1,Martin A.,2.24,103.0,753.0,73.0,175.0,1,Klein L.,1.64,291.0,186.0,85.0,193.0,1,2
2021-03-02,3,1,Caruso S.,1.77,79.0,898.0,80.0,185.0,1,Mager G.,2.03,101.0,770.0,81.0,96.0,1,2
2021-03-02,3,1,Nagal S.,1.44,150.0,480.0,69.0,178.0,1,Sousa J.,2.76,100.0,782.0,74.0,185.0,1,1
2021-03-02,3,1,Coria F.,2.27,85.0,870.0,73.0,180.0,1,Cerundolo F.,1.63,137.0,532.0,78.0,185.0,1,2
2021-03-02,3,1,Rune H.,2.92,406.0,102.0,77.0,188.0,1,Ramos-Vinolas A.,1.4,46.0,1315.0,80.0,188.0,2,2
2021-03-02,3,1,Tiafoe F.,1.75,62.0,1040.0,77.0,188.0,1,Bagnis F.,2.07,115.0,633.0,82.0,183.0,2,1
2021-03-02,3,1,Cerundolo J.M.,2.34,181.0,392.0,71.0,183.0,2,Delbonis F.,1.6,86.0,851.0,88.0,191.0,2,2
2021-03-03,3,1,Monteiro T.,1.51,74.0,954.0,78.0,183.0,2,Kecmanovic M.,2.55,42.0,1388.0,75.0,183.0,1,2
2021-03-03,3,1,Ramos-Vinolas A.,1.97,46.0,1315.0,80.0,188.0,2,Koepfer D.,1.82,71.0,966.0,79.0,180.0,2,1
2021-03-03,3,1,Delbonis F.,2.28,86.0,851.0,88.0,191.0,2,Djere L.,1.62,60.0,1068.0,80.0,185.0,1,2
2021-03-03,3,1,Nagal S.,2.77,150.0,480.0,69.0,178.0,1,Garin C.,1.44,22.0,2180.0,85.0,185.0,1,1
2021-03-04,3,1,Mager G.,2.49,101.0,770.0,81.0,96.0,1,Andujar P.,1.53,57.0,1079.0,76.0,180.0,1,2
2021-03-04,3,1,Paire B.,3.3,29.0,1738.0,80.0,196.0,1,Cerundolo F.,1.33,137.0,532.0,78.0,185.0,1,2
2021-03-04,3,1,Tiafoe F.,1.92,62.0,1040.0,77.0,188.0,1,Munar J.,1.87,106.0,745.0,78.0,183.0,1,2
2021-03-04,3,1,Schwartzman D.,1.14,9.0,3480.0,64.0,170.0,1,Klein L.,5.63,291.0,186.0,85.0,193.0,1,1
2021-03-05,3,1,Ramos-Vinolas A.,1.61,46.0,1315.0,80.0,188.0,2,Nagal S.,2.3,150.0,480.0,69.0,178.0,1,1
2021-03-05,3,1,Andujar P.,1.92,57.0,1079.0,76.0,180.0,1,Cerundolo F.,1.88,137.0,532.0,78.0,185.0,1,2
2021-03-05,3,1,Djere L.,1.72,60.0,1068.0,80.0,185.0,1,Kecmanovic M.,2.11,42.0,1388.0,75.0,183.0,1,2
2021-03-05,3,1,Schwartzman D.,1.32,9.0,3480.0,64.0,170.0,1,Munar J.,3.37,106.0,745.0,78.0,183.0,1,1
2021-03-06,3,1,Cerundolo F.,1.67,137.0,532.0,78.0,185.0,1,Ramos-Vinolas A.,2.21,46.0,1315.0,80.0,188.0,2,1
2021-03-06,3,1,Schwartzman D.,1.23,9.0,3480.0,64.0,170.0,1,Kecmanovic M.,4.13,42.0,1388.0,75.0,183.0,1,1
2021-03-07,3,1,Cerundolo F.,5.28,137.0,532.0,78.0,185.0,1,Schwartzman D.,1.16,9.0,3480.0,64.0,170.0,1,2
2021-03-01,1,2,Basilashvili N.,4.88,40.0,1405.0,79.0,185.0,1,Norrie C.,1.18,65.0,1015.0,80.0,188.0,2,2
2021-03-01,1,2,Nishikori K.,3.14,45.0,1355.0,75.0,178.0,1,Auger-Aliassime F.,1.35,19.0,2516.0,84.0,188.0,1,1
2021-03-01,1,2,Haase R.,2.93,193.0,366.0,71.0,191.0,1,Murray A.,1.4,123.0,595.0,84.0,191.0,1,2
2021-03-01,1,2,Opelka R.,2.28,38.0,1457.0,100.0,211.0,1,Fucsovics M.,1.62,59.0,1072.0,82.0,188.0,1,2
2021-03-02,1,2,De Minaur A.,1.2,23.0,2155.0,69.0,180.0,1,Millman J.,4.53,39.0,1421.0,79.0,183.0,1,1
2021-03-02,1,2,Giron M.,7.01,80.0,889.0,77.0,180.0,1,Rublev A.,1.1,8.0,4609.0,68.0,188.0,1,2
2021-03-02,1,2,Mannarino A.,2.01,36.0,1641.0,70.0,180.0,2,Hurkacz H.,1.8,30.0,1735.0,77.0,188.0,1,2
2021-03-02,1,2,Khachanov K.,1.81,21.0,2290.0,88.0,198.0,1,Wawrinka S.,1.99,20.0,2365.0,81.0,183.0,1,1
2021-03-02,1,2,Chardy J.,2.62,64.0,1020.0,75.0,188.0,1,Humbert U.,1.49,31.0,1726.0,73.0,188.0,2,1
2021-03-02,1,2,Gerasimov E.,4.88,76.0,936.0,84.0,183.0,1,Tsitsipas S.,1.18,6.0,6595.0,83.0,193.0,1,2
2021-03-02,1,2,Coric B.,1.35,26.0,1890.0,79.0,185.0,1,Van De Zandschulp B.,3.15,147.0,489.0,83.0,188.0,1,1
2021-03-03,1,2,Zverev A.,1.16,7.0,5615.0,86.0,198.0,1,Bublik A.,5.08,43.0,1385.0,76.0,196.0,1,2
2021-03-03,1,2,Sonego L.,1.63,35.0,1648.0,76.0,191.0,1,Paul T.,2.26,56.0,1080.0,78.0,185.0,1,2
2021-03-03,1,2,Medvedev D.,1.09,3.0,9735.0,81.0,198.0,1,Lajovic D.,7.35,27.0,1875.0,78.0,183.0,1,2
2021-03-03,1,2,Goffin D.,1.6,14.0,2760.0,68.0,180.0,1,Struff J.L.,2.32,37.0,1495.0,87.0,196.0,1,1
2021-03-03,1,2,Bautista Agut R.,1.36,13.0,2770.0,76.0,183.0,1,Davidovich Fokina A.,3.14,51.0,1111.0,80.0,183.0,1,2
2021-03-03,1,2,Nishikori K.,3.21,45.0,1355.0,75.0,178.0,1,De Minaur A.,1.34,23.0,2155.0,69.0,180.0,1,1
2021-03-03,1,2,Murray A.,5.68,123.0,595.0,84.0,191.0,1,Rublev A.,1.14,8.0,4609.0,68.0,188.0,1,2
2021-03-03,1,2,Norrie C.,2.69,65.0,1015.0,80.0,188.0,2,Khachanov K.,1.47,21.0,2290.0,88.0,198.0,1,2
2021-03-04,1,2,Goffin D.,1.28,14.0,2760.0,68.0,180.0,1,Chardy J.,3.65,64.0,1020.0,75.0,188.0,1,2
2021-03-04,1,2,Bublik A.,1.78,43.0,1385.0,76.0,196.0,1,Paul T.,2.04,56.0,1080.0,78.0,185.0,1,2
2021-03-04,1,2,Hurkacz H.,4.53,30.0,1735.0,77.0,188.0,1,Tsitsipas S.,1.2,6.0,6595.0,83.0,193.0,1,2
2021-03-04,1,2,Coric B.,1.51,26.0,1890.0,79.0,185.0,1,Lajovic D.,2.56,27.0,1875.0,78.0,183.0,1,1
2021-03-04,1,2,Davidovich Fokina A.,2.21,51.0,1111.0,80.0,183.0,1,Fucsovics M.,1.66,59.0,1072.0,82.0,188.0,1,2
2021-03-05,1,2,Tsitsipas S.,1.37,6.0,6595.0,83.0,193.0,1,Khachanov K.,3.08,21.0,2290.0,88.0,198.0,1,1
2021-03-05,1,2,Rublev A.,1.13,8.0,4609.0,68.0,188.0,1,Chardy J.,6.05,64.0,1020.0,75.0,188.0,1,1
2021-03-05,1,2,Coric B.,1.62,26.0,1890.0,79.0,185.0,1,Nishikori K.,2.28,45.0,1355.0,75.0,178.0,1,1
2021-03-05,1,2,Paul T.,2.58,56.0,1080.0,78.0,185.0,1,Fucsovics M.,1.5,59.0,1072.0,82.0,188.0,1,2
2021-03-06,1,2,Rublev A.,1.97,8.0,4609.0,68.0,188.0,1,Tsitsipas S.,1.82,6.0,6595.0,83.0,193.0,1,1
2021-03-06,1,2,Coric B.,1.62,26.0,1890.0,79.0,185.0,1,Fucsovics M.,2.28,59.0,1072.0,82.0,188.0,1,2
2021-03-07,1,2,Fucsovics M.,3.75,59.0,1072.0,82.0,188.0,1,Rublev A.,1.27,8.0,4609.0,68.0,188.0,1,2
2021-03-08,1,1,Millman J.,1.26,41.0,1421.0,79.0,183.0,1,Basilashvili N.,3.79,42.0,1405.0,79.0,185.0,1,2
2021-03-08,1,1,Bublik A.,1.31,44.0,1385.0,76.0,196.0,1,Ramanathan R.,3.4,201.0,355.0,80.0,188.0,1,1
2021-03-08,1,1,Sonego L.,2.21,35.0,1648.0,76.0,191.0,1,Fritz T.,1.66,33.0,1695.0,84.0,193.0,1,2
2021-03-08,1,1,Rola B.,2.39,163.0,433.0,85.0,193.0,2,Gasquet R.,1.57,50.0,1155.0,75.0,185.0,1,2
2021-03-08,1,1,Opelka R.,2.57,39.0,1457.0,100.0,211.0,1,Bautista Agut R.,1.5,13.0,2770.0,76.0,183.0,1,2
2021-03-09,1,1,Evans D.,1.69,28.0,1794.0,75.0,175.0,1,Chardy J.,2.16,54.0,1110.0,75.0,188.0,1,1
2021-03-09,1,1,Pospisil V.,1.49,67.0,1013.0,84.0,193.0,1,O Connell C.,2.62,122.0,613.0,78.0,183.0,1,1
2021-03-09,1,1,Jaziri M.,3.54,262.0,225.0,82.0,185.0,1,Gombos N.,1.3,95.0,799.0,85.0,196.0,1,1
2021-03-09,1,1,Lajovic D.,2.14,27.0,1875.0,78.0,183.0,1,Fucsovics M.,1.71,46.0,1372.0,82.0,188.0,1,2
2021-03-09,1,1,Harris L.,2.86,84.0,873.0,80.0,193.0,1,Wawrinka S.,1.42,20.0,2365.0,81.0,183.0,1,1
2021-03-09,1,1,Goffin D.,1.75,14.0,2760.0,68.0,180.0,1,Krajinovic F.,2.07,32.0,1718.0,75.0,185.0,1,1
2021-03-10,1,1,Rublev A.,1.09,8.0,5019.0,68.0,188.0,1,Gasquet R.,7.19,50.0,1155.0,75.0,185.0,1,1
2021-03-10,1,1,Pospisil V.,2.71,67.0,1013.0,84.0,193.0,1,Shapovalov D.,1.46,11.0,2910.0,76.0,183.0,2,2
2021-03-10,1,1,Thiem D.,1.38,4.0,9125.0,82.0,185.0,1,Karatsev A.,3.04,45.0,1382.0,85.0,185.0,1,1
2021-03-10,1,1,Bublik A.,3.23,44.0,1385.0,76.0,196.0,1,Bautista Agut R.,1.34,13.0,2770.0,76.0,183.0,1,2
2021-03-10,1,1,Goffin D.,1.48,14.0,2760.0,68.0,180.0,1,Fritz T.,2.63,33.0,1695.0,84.0,193.0,1,2
2021-03-10,1,1,Basilashvili N.,1.38,42.0,1405.0,79.0,185.0,1,Jaziri M.,3.05,262.0,225.0,82.0,185.0,1,1
2021-03-10,1,1,Evans D.,2.54,28.0,1794.0,75.0,175.0,1,Federer R.,1.51,6.0,6630.0,85.0,185.0,1,2
2021-03-10,1,1,Harris L.,2.23,84.0,873.0,80.0,193.0,1,Fucsovics M.,1.65,46.0,1372.0,82.0,188.0,1,2
2021-03-11,1,1,Fritz T.,2.72,33.0,1695.0,84.0,193.0,1,Shapovalov D.,1.46,11.0,2910.0,76.0,183.0,2,1
2021-03-11,1,1,Rublev A.,1.2,8.0,5019.0,68.0,188.0,1,Fucsovics M.,4.79,46.0,1372.0,82.0,188.0,1,1
2021-03-11,1,1,Federer R.,1.18,6.0,6630.0,85.0,185.0,1,Basilashvili N.,4.85,42.0,1405.0,79.0,185.0,1,2
2021-03-11,1,1,Thiem D.,1.45,4.0,9125.0,82.0,185.0,1,Bautista Agut R.,2.74,13.0,2770.0,76.0,183.0,1,2
2021-03-12,1,1,Bautista Agut R.,3.24,13.0,2770.0,76.0,183.0,1,Rublev A.,1.34,8.0,5019.0,68.0,188.0,1,1
2021-03-12,1,1,Fritz T.,1.39,33.0,1695.0,84.0,193.0,1,Basilashvili N.,2.98,42.0,1405.0,79.0,185.0,1,2
2021-03-13,1,1,Bautista Agut R.,1.24,13.0,2770.0,76.0,183.0,1,Basilashvili N.,4.06,42.0,1405.0,79.0,185.0,1,2
2021-03-08,1,2,Nishioka Y.,1.96,59.0,1091.0,64.0,170.0,2,Ruusuvuori E.,1.83,87.0,851.0,79.0,188.0,1,2
2021-03-08,1,2,Gaston H.,2.25,166.0,425.0,68.0,173.0,2,Novak D.,1.63,98.0,785.0,80.0,183.0,1,1
2021-03-08,1,2,Barrere G.,5.26,115.0,655.0,80.0,183.0,1,Sinner J.,1.16,34.0,1694.0,76.0,188.0,1,2
2021-03-09,1,2,Bonzi B.,1.51,127.0,586.0,82.0,183.0,1,Ebden M.,2.53,287.0,200.0,80.0,188.0,1,2
2021-03-09,1,2,Travaglia S.,2.6,65.0,1024.0,80.0,185.0,1,Mcdonald M.,1.49,120.0,625.0,73.0,178.0,1,2
2021-03-09,1,2,Kukushkin M.,2.5,96.0,796.0,72.0,183.0,1,Rinderknech A.,1.53,138.0,536.0,86.0,196.0,1,2
2021-03-09,1,2,Nishikori K.,1.37,40.0,1445.0,75.0,178.0,1,Herbert P.H.,3.09,93.0,822.0,79.0,188.0,1,2
2021-03-09,1,2,Lopez F.,1.75,61.0,1078.0,73.0,185.0,2,Tsonga J.W.,2.08,66.0,1015.0,91.0,188.0,1,2
2021-03-09,1,2,Pouille L.,1.49,81.0,887.0,81.0,185.0,1,Molcan A.,2.6,286.0,202.0,73.0,178.0,1,1
2021-03-10,1,2,Hanfmann Y.,2.93,105.0,750.0,84.0,193.0,1,Gerasimov E.,1.4,76.0,936.0,84.0,183.0,1,2
2021-03-10,1,2,Norrie C.,1.31,63.0,1060.0,80.0,188.0,2,Lestienne C.,3.38,219.0,296.0,72.0,180.0,1,1
2021-03-10,1,2,Ruusuvuori E.,1.37,87.0,851.0,79.0,188.0,1,Ebden M.,3.05,287.0,200.0,80.0,188.0,1,2
2021-03-10,1,2,Mcdonald M.,2.89,120.0,625.0,73.0,178.0,1,Khachanov K.,1.41,21.0,2290.0,88.0,198.0,1,2
2021-03-10,1,2,Gaston H.,5.02,166.0,425.0,68.0,173.0,2,Sinner J.,1.17,34.0,1694.0,76.0,188.0,1,2
2021-03-10,1,2,Humbert U.,1.28,31.0,1726.0,73.0,188.0,2,Tsonga J.W.,3.63,66.0,1015.0,91.0,188.0,1,1
2021-03-11,1,2,Norrie C.,2.1,63.0,1060.0,80.0,188.0,2,Herbert P.H.,1.73,93.0,822.0,79.0,188.0,1,2
2021-03-11,1,2,Davidovich Fokina A.,1.42,52.0,1144.0,80.0,183.0,1,Rinderknech A.,2.83,138.0,536.0,86.0,196.0,1,2
2021-03-11,1,2,Medvedev D.,1.14,3.0,9735.0,81.0,198.0,1,Gerasimov E.,5.53,76.0,936.0,84.0,183.0,1,1
2021-03-11,1,2,Tsitsipas S.,1.1,5.0,6660.0,83.0,193.0,1,Pouille L.,6.88,81.0,887.0,81.0,185.0,1,1
2021-03-12,1,2,Khachanov K.,1.14,21.0,2290.0,88.0,198.0,1,Ebden M.,5.65,287.0,200.0,80.0,188.0,1,2
2021-03-12,1,2,Sinner J.,3.32,34.0,1694.0,76.0,188.0,1,Medvedev D.,1.33,3.0,9735.0,81.0,198.0,1,2
2021-03-12,1,2,Herbert P.H.,5.32,93.0,822.0,79.0,188.0,1,Tsitsipas S.,1.15,5.0,6660.0,83.0,193.0,1,1
2021-03-12,1,2,Rinderknech A.,3.28,138.0,536.0,86.0,196.0,1,Humbert U.,1.33,31.0,1726.0,73.0,188.0,2,2
2021-03-13,1,2,Ebden M.,10.25,287.0,200.0,80.0,188.0,1,Medvedev D.,1.05,3.0,9735.0,81.0,198.0,1,2
2021-03-13,1,2,Humbert U.,1.63,31.0,1726.0,73.0,188.0,2,Herbert P.H.,2.27,93.0,822.0,79.0,188.0,1,2
2021-03-14,1,2,Herbert P.H.,4.9,93.0,822.0,79.0,188.0,1,Medvedev D.,1.18,3.0,9735.0,81.0,198.0,1,2
